method,fairness,alpha,lambda,n_seeds,source,test_regret_normalized_mean,test_regret_normalized_std,test_fairness_mean,test_fairness_std,test_pred_mse_mean,test_pred_mse_std
fplg,dp,2.0,0.0,5,main_per_cell,0.12810519689768213,0.0018315691112854274,1.9595003111918003,0.12972379757631752,125.48277855158014,1.1547453933555065
fplg,dp,2.0,0.5,5,main_per_cell,0.12746033060329243,0.001989538606125294,1.9179914539440002,0.12780634410225888,123.69679840187929,1.0635285480067993
fplg,dp,2.0,1.0,5,main_per_cell,0.12738231709384049,0.0019937091456663295,1.899985432519695,0.13501527035300945,123.45998285734035,1.0539112057250075
fplg,dp,2.0,2.0,5,main_per_cell,0.1275360177764463,0.0019591829032688975,1.8733838719909197,0.13504841695914366,123.38869129774159,1.077132048881538
fplg,mad,0.5,0.0,5,main_per_cell,0.07535835117421212,0.0013060211027115603,119.85823297191679,5.611894298861002,396.6820680428703,5.565122626265362
fplg,mad,0.5,0.5,5,main_per_cell,0.07481354743660669,0.0012723666103730544,119.70235008270703,5.607284904818228,396.2919943875374,5.570513113037544
fplg,mad,0.5,1.0,5,main_per_cell,0.07421703385815596,0.001254334129872824,119.52661330176343,5.601777526893451,395.8783382910899,5.578714693503774
fplg,mad,0.5,2.0,5,main_per_cell,0.07350325553751416,0.001258418446136037,119.3087207262032,5.59459485120824,395.4006786013139,5.592084476977294
fplg,mad,2.0,0.0,5,main_per_cell,0.12810519689768213,0.0018315691112854274,25.30385031621912,1.063874322755087,125.48277855158014,1.1547453933555065
fplg,mad,2.0,0.5,5,main_per_cell,0.12749936734236383,0.0019626426446072813,25.10997760221623,1.0641064316227338,124.36971820516746,1.1485820068326515
fplg,mad,2.0,1.0,5,main_per_cell,0.12771516965784327,0.0019745312292142993,25.283884095695516,0.9426256835515147,125.43142231074351,1.110102004576539
fplg,mad,2.0,2.0,5,main_per_cell,0.12824382113129668,0.0019851290530698415,25.471031548045953,0.9261301639789923,127.38211374658687,1.1973975544836297
fplg,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.0753583511818746,0.0013060211300250587,0.0001986501409895063,0.00018528415506930445,396.6820680440039,5.565122623276523
fplg,wasserstein2_dp,0.5,0.5,5,makeup_2026_05_17,0.07484819310204917,0.0012634472516049587,0.0002382260351131161,0.0002698439874532084,396.28359388901015,5.567862255743996
fplg,wasserstein2_dp,0.5,1.0,5,makeup_2026_05_17,0.07435752852319895,0.0012230522895732771,0.0003162300456990418,0.0003859234416495905,395.8793646843428,5.56797250489398
fplg,wasserstein2_dp,0.5,2.0,5,makeup_2026_05_17,0.0739002185784524,0.0011727995818542085,0.00042394696801853303,0.0004906072416119313,395.4786391527012,5.559518158623657
fplg,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.12810539459944173,0.0018314478345129437,31.012400656480796,4.371698118126745,125.4824052398184,1.154791865668889
fplg,wasserstein2_dp,2.0,0.5,5,makeup_2026_05_17,0.12898317540623372,0.0019578330964756443,13.978447471762859,2.9542957739043865,123.79598648732939,1.4336923937145505
fplg,wasserstein2_dp,2.0,1.0,5,makeup_2026_05_17,0.13034958143420713,0.0019517229945634847,9.296478030710565,3.0871698862944896,125.43207238273187,1.8480523477500326
fplg,wasserstein2_dp,2.0,2.0,5,makeup_2026_05_17,0.131683607178316,0.0024101698396619413,6.1750418386609525,2.5578198328167767,127.36426438852625,2.2049985616790932
fpto,atkinson,0.5,0.0,5,main_per_cell,0.049987977869563265,0.0007779990104171368,0.005736926619210903,0.0005293918035446646,140.12447771341542,4.3818458599915715
fpto,atkinson,0.5,0.5,5,main_per_cell,0.04998806243298806,0.0007779799544327769,0.005736771751150127,0.0005293280219683593,140.12426063624906,4.381592693771345
fpto,atkinson,0.5,1.0,5,main_per_cell,0.04998813223133962,0.0007779402216051518,0.005736591569505389,0.0005293014191954165,140.1240423196268,4.381340190904681
fpto,atkinson,0.5,2.0,5,main_per_cell,0.0499882712162759,0.0007778453374318997,0.005736299185329252,0.0005292024164476163,140.1235653812953,4.380829974235631
fpto,atkinson,2.0,0.0,5,main_per_cell,0.1533668083961271,0.0032984591426001796,0.005736926619210903,0.0005293918035446646,140.12447771341542,4.3818458599915715
fpto,atkinson,2.0,0.5,5,main_per_cell,0.15336749083388979,0.0032984020796923887,0.005736771751150127,0.0005293280219683593,140.12426063624906,4.381592693771345
fpto,atkinson,2.0,1.0,5,main_per_cell,0.15336812360775856,0.0032982823809153245,0.005736591569505389,0.0005293014191954165,140.1240423196268,4.381340190904681
fpto,atkinson,2.0,2.0,5,main_per_cell,0.15336926302024112,0.0032979602987599334,0.005736299185329252,0.0005292024164476163,140.1235653812953,4.380829974235631
fpto,bias_parity,0.5,0.0,5,main_per_cell,0.049987977869563265,0.0007779990104171368,0.7760795586394426,0.03969957335898111,140.12447771341542,4.3818458599915715
fpto,bias_parity,0.5,0.5,5,main_per_cell,0.04995622355445656,0.0007786556429272132,0.7433499369830667,0.03996620382429788,140.11169861879583,4.369640211313454
fpto,bias_parity,0.5,1.0,5,main_per_cell,0.049927934121735434,0.0007795864659050608,0.7104900123446957,0.04021115582698179,140.11268227141312,4.356653743381027
fpto,bias_parity,0.5,2.0,5,main_per_cell,0.04988158109263539,0.0007810141690633246,0.6442757787467814,0.04080253880155549,140.1555494530137,4.330513596171319
fpto,bias_parity,2.0,0.0,5,main_per_cell,0.1533668083961271,0.0032984591426001796,0.7760795586394426,0.03969957335898111,140.12447771341542,4.3818458599915715
fpto,bias_parity,2.0,0.5,5,main_per_cell,0.15308109150238594,0.0032645894458669714,0.7433499369830667,0.03996620382429788,140.11169861879583,4.369640211313454
fpto,bias_parity,2.0,1.0,5,main_per_cell,0.15280600201740263,0.0032322353559779454,0.7104900123446957,0.04021115582698179,140.11268227141312,4.356653743381027
fpto,bias_parity,2.0,2.0,5,main_per_cell,0.1522859256546145,0.0031670507094713226,0.6442757787467814,0.04080253880155549,140.1555494530137,4.330513596171319
fpto,dp,0.5,0.0,5,main_per_cell,0.049987977869563265,0.0007779990104171368,1.750320991357847,0.08909545356833548,140.12447771341542,4.3818458599915715
fpto,dp,0.5,0.5,5,main_per_cell,0.050022131155549876,0.0007763522109054083,1.7176539630554126,0.08900675704110064,140.14475082182162,4.390640545356313
fpto,dp,0.5,1.0,5,main_per_cell,0.0500598998586075,0.0007745260914238651,1.6851944593933537,0.08882099710157426,140.17926682552147,4.398961044309354
fpto,dp,0.5,2.0,5,main_per_cell,0.0501450667284079,0.0007705427007213547,1.6205985642333163,0.08838632294227389,140.28556562835522,4.415754255550167
fpto,dp,2.0,0.0,5,main_per_cell,0.1533668083961271,0.0032984591426001796,1.750320991357847,0.08909545356833548,140.12447771341542,4.3818458599915715
fpto,dp,2.0,0.5,5,main_per_cell,0.15365887207398193,0.003328851766433804,1.7176539630554126,0.08900675704110064,140.14475082182162,4.390640545356313
fpto,dp,2.0,1.0,5,main_per_cell,0.15396084779689662,0.0033580815260632886,1.6851944593933537,0.08882099710157426,140.17926682552147,4.398961044309354
fpto,dp,2.0,2.0,5,main_per_cell,0.15459147683980567,0.0034162769970365113,1.6205985642333163,0.08838632294227389,140.28556562835522,4.415754255550167
fpto,mad,0.5,0.0,5,main_per_cell,0.049987977869563265,0.0007779990104171368,23.937683257396174,1.3726968688782881,140.12447771341542,4.3818458599915715
fpto,mad,0.5,0.5,5,main_per_cell,0.049502311377097784,0.0005734956268509011,22.09557494688689,0.7986506044052306,135.31110479827885,3.0088140227036697
fpto,mad,0.5,1.0,5,main_per_cell,0.04956038458513943,0.0004939797537784399,20.987153997523077,0.5933558465137432,133.7946348664403,2.5356014526171515
fpto,mad,0.5,2.0,5,main_per_cell,0.05077946637195404,0.0005808779827281844,17.400133014859872,3.3768911853625383,145.63757451178154,12.049245583589684
fpto,mad,2.0,0.0,5,main_per_cell,0.1533668083961271,0.0032984591426001796,23.937683257396174,1.3726968688782881,140.12447771341542,4.3818458599915715
fpto,mad,2.0,0.5,5,main_per_cell,0.15222455440723123,0.002488785990304962,22.09557494688689,0.7986506044052306,135.31110479827885,3.0088140227036697
fpto,mad,2.0,1.0,5,main_per_cell,0.15301167409985436,0.002021292675554283,20.987153997523077,0.5933558465137432,133.7946348664403,2.5356014526171515
fpto,mad,2.0,2.0,5,main_per_cell,0.1582099746642154,0.0018130152766344285,17.400133014859872,3.3768911853625383,145.63757451178154,12.049245583589684
fpto,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.049987975726515546,0.000777999566114438,27.86788983403342,3.611044041719022,140.12447394514308,4.381846613572158
fpto,wasserstein2_dp,0.5,0.5,5,makeup_2026_05_17,0.0508463492483707,0.0006915617105883909,11.525169416593345,2.079891815459727,142.06362194319289,4.322167348049558
fpto,wasserstein2_dp,0.5,1.0,5,makeup_2026_05_17,0.05156005175615651,0.000752084315970254,6.670528052992357,1.3253224292470687,144.50327910188307,4.534702922591436
fpto,wasserstein2_dp,0.5,2.0,5,makeup_2026_05_17,0.0524655308166442,0.0007263171210267128,3.7038195897473547,1.0820490563326428,147.71925208301357,4.830618067096883
fpto,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.15336679761698233,0.003298461786701402,27.86788983403342,3.611044041719022,140.12447394514308,4.381846613572158
fpto,wasserstein2_dp,2.0,0.5,5,makeup_2026_05_17,0.15773832350174055,0.003600527704040839,11.525169416593345,2.079891815459727,142.06362194319289,4.322167348049558
fpto,wasserstein2_dp,2.0,1.0,5,makeup_2026_05_17,0.1604675286739012,0.004071918823293505,6.670528052992357,1.3253224292470687,144.50327910188307,4.534702922591436
fpto,wasserstein2_dp,2.0,2.0,5,makeup_2026_05_17,0.16380202443040376,0.004171341934353574,3.7038195897473547,1.0820490563326428,147.71925208301357,4.830618067096883
mgda,atkinson,0.5,0.0,5,main_per_cell,0.07588347432314124,0.001354419507632122,0.015273201641766687,0.0013875451293137175,397.07246723119204,5.561757786988802
mgda,atkinson,2.0,0.0,5,main_per_cell,0.15301130517588646,0.0042193155875827355,0.012775811903602486,0.0009542467394385616,351.6981571478276,9.94825263128711
mgda,bias_parity,0.5,0.0,5,main_per_cell,0.07587048242600235,0.0013520483236177086,2.526612049795115,0.06622180649424769,397.0666794755062,5.561423317270755
mgda,bias_parity,2.0,0.0,5,main_per_cell,0.1503769814543153,0.006769012731843453,2.170000180596143,0.06150298018858935,346.00766028473197,10.821906094738459
mgda,dp,0.5,0.0,5,main_per_cell,0.07587434590561952,0.0013494744193745822,0.003013694869967897,0.001956728434961774,397.06841847244203,5.560612226805524
mgda,dp,2.0,0.0,5,main_per_cell,0.15409234325281718,0.002765855095982454,0.3029188033227656,0.05413706565589698,352.819246740384,10.588271799054855
mgda,mad,0.5,0.0,5,main_per_cell,0.07587048242600235,0.0013520483236177086,120.00205381628678,5.616151313584415,397.0666794755062,5.561423317270755
mgda,mad,2.0,0.0,5,main_per_cell,0.13092525848674377,0.0013471058392675172,27.733912692741928,1.7906071098615957,168.38061532625574,6.972290877795825
mgda,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.07587726300404049,0.0013498939498498446,0.00018824617434276075,0.00014093457144908144,397.0696593803051,5.563105456592488
mgda,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.15100592369958724,0.0028045587587263872,0.8327961903452762,0.2292049292784375,349.8081532264506,8.297228252233834
nashmtl,atkinson,0.5,0.0,5,nashmtl_extension,0.06056762462767864,0.002058919305066038,0.014030169722083707,0.0012090360708588168,372.98265920522806,11.597111316940278
nashmtl,atkinson,2.0,0.0,5,nashmtl_extension,0.12788615495210992,0.0019116705058053974,0.007942369800323545,0.0005428069017314445,125.86858321325694,1.269468063704239
nashmtl,bias_parity,0.5,0.0,5,nashmtl_extension,0.06056762462767864,0.002058919305066038,2.3694255589173543,0.08331620157116286,372.98265920522806,11.597111316940278
nashmtl,bias_parity,2.0,0.0,5,nashmtl_extension,0.12788615495210992,0.0019116705058053974,0.5756204796054589,0.0923319301266833,125.86858321325694,1.269468063704239
nashmtl,dp,0.5,0.0,5,nashmtl_extension,0.06056762462767864,0.002058919305066038,0.15697796078961698,0.07120767031967262,372.98265920522806,11.597111316940278
nashmtl,dp,2.0,0.0,5,nashmtl_extension,0.12788615495210992,0.0019116705058053974,1.950780281832838,0.13195263341254287,125.86858321325694,1.269468063704239
nashmtl,mad,0.5,0.0,5,nashmtl_extension,0.06056762462767864,0.002058919305066038,107.12400627182298,6.362431027798939,372.98265920522806,11.597111316940278
nashmtl,mad,2.0,0.0,5,nashmtl_extension,0.12788615495210992,0.0019116705058053974,25.878752150822706,0.8775908358893353,125.86858321325694,1.269468063704239
nashmtl,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.060565195879905415,0.0020645655233512915,0.3149921561438046,0.2723922098928565,372.99829387633383,11.591716005686958
nashmtl,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.1278899242824769,0.0019075001085779315,31.536071290219905,4.591018404572629,125.82759567702925,1.2032747877397603
pcgrad,atkinson,0.5,0.0,5,main_per_cell,0.05002001315198313,0.0007450178834061078,0.005666412564623302,0.000459419770072743,140.2279689913278,4.260529523508835
pcgrad,atkinson,2.0,0.0,5,main_per_cell,0.1284012116168949,0.0019654279346135698,0.008670222050923692,0.0018611637841563285,129.42017490938312,0.9271092143539369
pcgrad,bias_parity,0.5,0.0,5,main_per_cell,0.049763588694580044,0.0008490176182463612,0.2907142771678671,0.09479919834814338,141.3900651149865,4.2828342886166455
pcgrad,bias_parity,2.0,0.0,5,main_per_cell,0.12911124412096273,0.00207981220559423,0.3719054839370508,0.19883590012097857,129.15958770762322,1.6542652877332662
pcgrad,dp,0.5,0.0,5,main_per_cell,0.05830794004464567,0.0020101767806447197,0.13437902656991654,0.0948529080069479,165.66681050904637,10.586609672466867
pcgrad,dp,2.0,0.0,5,main_per_cell,0.13627011337146952,0.003625917731341943,0.5530106789088862,0.3971334966518933,139.74191119403497,6.300988305448111
pcgrad,mad,0.5,0.0,5,main_per_cell,0.04875281802419189,0.0004280465240518409,21.281941689514824,0.5786182385406751,131.62395600243477,2.727595968184455
pcgrad,mad,2.0,0.0,5,main_per_cell,0.12819696542569206,0.0018899663432144023,27.38597624480046,2.8705252317640944,128.14475145685913,1.4433936895302906
pcgrad,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.05756060941554563,0.003292405658432152,0.09600262322413539,0.10782735433255088,363.00072578780924,13.419747886120902
pcgrad,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.14095701996891496,0.0057823261837532895,4.49508391753157,2.9565377339413526,129.86504684806926,4.469327665329037
plg-kappa1,mad,0.5,0.0,5,pool_alignment_hc_methods_2026_05_18,0.0753583511818746,0.0013060211300250587,119.85823296782773,5.6118943088316655,396.6820680440039,5.565122623276523
plg-kappa1,mad,2.0,0.0,5,pool_alignment_hc_methods_2026_05_18,0.12810539459944173,0.0018314478345129437,25.303480205686036,1.0644494196887597,125.4824052398184,1.154791865668889
pto,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.049987975726515546,0.000777999566114438,27.86788983403342,3.611044041719022,140.12447394514308,4.381846613572158
pto,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.15336679761698233,0.003298461786701402,27.86788983403342,3.611044041719022,140.12447394514308,4.381846613572158
saa,atkinson,0.5,0.0,5,main_per_cell,0.07537386480283793,0.0002363836939421937,0.010002379147229724,0.0011616223042771666,249.17276509424238,2.7319181396919485
saa,atkinson,2.0,0.0,5,main_per_cell,0.2794809136529963,0.002414282585825644,0.010002379147229724,0.0011616223042771666,249.17276509424238,2.7319181396919485
saa,bias_parity,0.5,0.0,5,main_per_cell,0.07537386480283793,0.0002363836939421937,2.5263998160922636,0.06652036516866382,249.17276509424238,2.7319181396919485
saa,bias_parity,2.0,0.0,5,main_per_cell,0.2794809136529963,0.002414282585825644,2.5263998160922636,0.06652036516866382,249.17276509424238,2.7319181396919485
saa,dp,0.5,0.0,5,main_per_cell,0.07537386480283793,0.0002363836939421937,0.001,0.0,249.17276509424238,2.7319181396919485
saa,dp,2.0,0.0,5,main_per_cell,0.2794809136529963,0.002414282585825644,0.001,0.0,249.17276509424238,2.7319181396919485
saa,mad,0.5,0.0,5,main_per_cell,0.07537386480283793,0.0002363836939421937,58.49829518393752,3.646932060713079,249.17276509424238,2.7319181396919485
saa,mad,2.0,0.0,5,main_per_cell,0.2794809136529963,0.002414282585825644,58.49829518393752,3.646932060713079,249.17276509424238,2.7319181396919485
saa,wasserstein2_dp,0.5,0.0,5,makeup_2026_05_17,0.07537386480283788,0.0002363836939421756,1.370645822821508e-30,6.435162034276058e-31,249.17276509424238,2.7319181396919485
saa,wasserstein2_dp,2.0,0.0,5,makeup_2026_05_17,0.27948091365299654,0.002414282585825818,1.370645822821508e-30,6.435162034276058e-31,249.17276509424238,2.7319181396919485
wdro,atkinson,0.5,0.0,5,pool_alignment_wdro_2026_05_18,0.05023009157247133,0.0007906467267101929,0.00579945671269908,0.0005551603111257908,142.1010155091911,4.577445650050782
wdro,atkinson,2.0,0.0,5,pool_alignment_wdro_2026_05_18,0.15415223689090615,0.0033050683223360433,0.00579945671269908,0.0005551603111257908,142.1010155091911,4.577445650050782
wdro,bias_parity,0.5,0.0,5,pool_alignment_wdro_2026_05_18,0.05023009157247133,0.0007906467267101929,0.7699130378202074,0.03654880141736092,142.1010155091911,4.577445650050782
wdro,bias_parity,2.0,0.0,5,pool_alignment_wdro_2026_05_18,0.15415223689090615,0.0033050683223360433,0.7699130378202074,0.03654880141736092,142.1010155091911,4.577445650050782
wdro,dp,0.5,0.0,5,pool_alignment_wdro_2026_05_18,0.05023009157247133,0.0007906467267101929,1.7564875161014906,0.0854842703634928,142.1010155091911,4.577445650050782
wdro,dp,2.0,0.0,5,pool_alignment_wdro_2026_05_18,0.15415223689090615,0.0033050683223360433,1.7564875161014906,0.0854842703634928,142.1010155091911,4.577445650050782
wdro,mad,0.5,0.0,5,pool_alignment_wdro_2026_05_18,0.05023009157247133,0.0007906467267101929,24.42256742356148,1.4617328877924438,142.1010155091911,4.577445650050782
wdro,mad,2.0,0.0,5,pool_alignment_wdro_2026_05_18,0.15415223689090615,0.0033050683223360433,24.42256742356148,1.4617328877924438,142.1010155091911,4.577445650050782
wdro,wasserstein2_dp,0.5,0.0,5,pool_alignment_wdro_2026_05_18,0.05023009157247133,0.0007906467267101929,28.659440564472202,3.6704680657602946,142.1010155091911,4.577445650050782
wdro,wasserstein2_dp,2.0,0.0,5,pool_alignment_wdro_2026_05_18,0.15415223689090615,0.0033050683223360433,28.659440564472202,3.6704680657602946,142.1010155091911,4.577445650050782
